-13.732459990744283,-15.299563938526713,-16.247090255821185,-16.155003159960433,-16.7251208830876,-13.632399229005088,-15.277390051561955,-16.242347068591602,-15.805848564984814,-16.37443291220198,-13.635376277267724,-15.427139058881169,-16.228282600341924,-16.112287074397436,-16.443659830737214,-13.680097253584707,-15.412896010764962,-16.361272392630113,-16.13756755902896,-16.888460133178757,-13.625344063274047,-15.357285357845688,-16.40427722132786,-16.168413644066135,-16.943981364923225,-13.701790318313272,-15.322792408295212,-16.264042581118535,-16.035605894112383,-16.589743219753437,-13.567381602607497,-15.441058464785012,-16.233120213698708,-15.949977490137888,-16.495120255656566,-13.464912219046772,-15.338149899306744,-16.38393807321683,-16.2873255706153,-16.845910061026647,-13.528109308993626,-15.338398540188964,-16.507138522045437,-16.35531055105213,-17.074115905084213,-13.547908332098103,-15.360137390313284,-16.520367493673277,-16.461437952350753,-17.109832219867716,-13.546690101729995,-15.390974263062592,-16.416128244496868,-16.38830155520603,-17.10553893952474,-13.488189644513556,-15.441034376865849,-16.286861007593423,-16.190792493616083,-16.726320376768474,-13.443959478707182,-15.299451985985533,-16.400436050893703,-16.195543091681486,-16.89639794982981,-13.476473331206654,-15.34199075785213,-16.446919660309835,-16.364392498160377,-17.069529777396724,-13.471285372881109,-15.298191852764875,-16.557217331062745,-16.438941178862787,-17.163397583075575,-13.475717379802928,-15.31902524782453,-16.496297727338124,-16.360375716269296,-17.12337584934658,-13.447169164743986,-15.349295710624684,-16.422976312936434,-16.28476883699905,-16.985698853980423,-13.424414847461543,-15.303010204615227,-16.384659904616438,-16.292446737427397,-17.014724160362725,-13.415158556884439,-15.29601754250242,-16.367554590407913,-16.30010187449945,-17.036102068285835
-13.67944795421355,-15.349676280025035,-16.261576838912887,-16.15911361713024,-16.719714444020404,-13.609332420877072,-15.335342627278433,-16.238640744636513,-15.80390905969506,-16.37525655365248,-13.60980203980178,-15.533139867436773,-16.21208062704816,-16.130528593172667,-16.435434173149897,-13.65122211336599,-15.482864884442025,-16.37833579438175,-16.130823628489864,-16.874597309918105,-13.60621454163346,-15.450789828461312,-16.438252590021403,-16.15380957530744,-16.910367803604085,-13.666891751085238,-15.395918538101403,-16.322346809801818,-16.022184034371346,-16.577166372291604,-13.54436222837743,-15.571000286391953,-16.22757763878247,-15.949071249813656,-16.536863939914536,-13.455150143516901,-15.503981392993044,-16.317749465782523,-16.304482084076135,-16.823307958887455,-13.51886984732491,-15.471105033704298,-16.482552255276083,-16.378907817589266,-17.04890789543229,-13.530500466607585,-15.467633669692907,-16.510649942273748,-16.49268361825831,-17.081091797977777,-13.52002358268209,-15.525804766111984,-16.410847285281914,-16.403394517710627,-17.083739022001165,-13.473407201062976,-15.606339880126656,-16.279176007449188,-16.222671962251425,-16.757106331000955,-13.445259138394976,-15.463730863552172,-16.311410978379364,-16.20954433062113,-16.896764329637776,-13.493111064675611,-15.498681174532965,-16.398509710153785,-16.382880385301103,-17.05400013056916,-13.474112831023174,-15.478449639957054,-16.49338589910346,-16.46766375282025,-17.151466600132235,-13.468270197479903,-15.495272518833392,-16.442281054798094,-16.39263931664035,-17.108379545502967,-13.442894964547056,-15.5255500419798,-16.36976984212674,-16.304012882905642,-16.969502644943688,-13.42941993156062,-15.47540912354166,-16.294108197081265,-16.310138330336674,-17.01937317077967,-13.41530393242053,-15.462511934873195,-16.301460568426176,-16.31850047341396,-17.02196254506568
-13.52755085493657,-15.251550554506228,-16.253260866573626,-16.171165949078816,-16.712724569705557,-13.485748891145683,-15.22244153377926,-16.254461023432857,-15.822650761666747,-16.387501719273022,-13.488665640475435,-15.427693271316157,-16.217516637070872,-16.14502258189537,-16.436098500979018,-13.51690015137491,-15.351764937559524,-16.40026958617692,-16.14343377177825,-16.886382643678473,-13.50122650413421,-15.351293053949457,-16.45924232963101,-16.155576614621545,-16.929633469927207,-13.567264296828224,-15.287907926080361,-16.322448827342665,-16.021162728997187,-16.611678217945403,-13.442353604603058,-15.419824420054939,-16.2222021598789,-15.963859360678164,-16.547274040743826,-13.366697878787786,-15.42835971819632,-16.356794665103905,-16.343745311204522,-16.837082669964072,-13.43565250193022,-15.395076412211017,-16.505894162146216,-16.402658718088205,-17.07775995042416,-13.444544183680788,-15.379640667263391,-16.523456650245745,-16.500423463566833,-17.087850190179456,-13.432397437227792,-15.462120817612874,-16.433540157477726,-16.42447257139968,-17.09002721350411,-13.398204940860131,-15.489499602251593,-16.28533977468667,-16.23608247149598,-16.774041918220817,-13.380103897351429,-15.398144802894988,-16.33280257296693,-16.23221298109178,-16.88064811068716,-13.417300545020717,-15.444421355927885,-16.413655500298404,-16.395347420378435,-17.03958266264085,-13.398714793802018,-15.415980492185435,-16.517577213918823,-16.47875259180588,-17.13630783011758,-13.389022110556498,-15.437787147199126,-16.441940712610002,-16.402082020520247,-17.108753140442865,-13.375160830345138,-15.444580425677264,-16.364147444118842,-16.335372291265397,-16.977685346882616,-13.363349679109952,-15.41084899334157,-16.299489276367545,-16.320750855508827,-17.004864762739988,-13.34326912159646,-15.389787217203146,-16.315123098484626,-16.34036141492046,-17.024888403270914
-13.496658395332462,-15.174328186742661,-16.175974563642253,-16.131994239085913,-16.718093311709417,-13.459122511880151,-15.153341394217797,-16.17799361201666,-15.781453053058172,-16.40838355248245,-13.447625838052419,-15.353051386179825,-16.141192097952974,-16.12531046881133,-16.437573514084136,-13.462764314355915,-15.258982338052094,-16.286630035682403,-16.113214386111135,-16.889157136876147,-13.462221143738207,-15.252896296734203,-16.32298451983034,-16.068837726679355,-16.933957948664805,-13.503511808168808,-15.210069498851427,-16.19704343679944,-15.957514263513355,-16.660917594052655,-13.396816360100594,-15.30435365494797,-16.16381936952101,-15.919051320795932,-16.556290061574874,-13.33858502863821,-15.311763803503132,-16.221104112858878,-16.344328494634286,-16.838545099272615,-13.408865904197961,-15.317665956560312,-16.37589562475862,-16.372266341502275,-17.06780106992741,-13.410372521518093,-15.279462225571244,-16.33751478707705,-16.412193606292284,-17.076563670862438,-13.388812938647835,-15.336279157461805,-16.288908188855693,-16.345203413149942,-17.10906366659614,-13.365446521022257,-15.319291726480417,-16.164052872994287,-16.165800759159815,-16.782892616780565,-13.359873408041578,-15.281934228558688,-16.17892130998034,-16.197224442651564,-16.8587146639863,-13.386435395339504,-15.335962850643595,-16.279190139729923,-16.30859092800266,-17.0313979529757,-13.374285122320742,-15.309781953894703,-16.358945253520695,-16.348750497262294,-17.125342221471573,-13.369526005761502,-15.311765513704533,-16.293640830724435,-16.2851200583571,-17.095110350182633,-13.364621571716937,-15.308071265075286,-16.255644253054058,-16.23966363525431,-16.96449923107838,-13.337856183052741,-15.29102262541354,-16.161977055445224,-16.244243930906894,-16.993798827567442,-13.316550479436383,-15.264247544867551,-16.21623163674172,-16.232522688261714,-17.010978247188966
-13.510392739544749,-15.189841796177957,-16.19232185924044,-16.07237099152632,-16.703640449458057,-13.465664635462423,-15.167867964775615,-16.19836279917883,-15.768714916721306,-16.42031444774116,-13.453987567868534,-15.364810482797782,-16.1332492411451,-16.074980748716616,-16.448593494583296,-13.460860197060436,-15.2647635568727,-16.300638522452484,-16.071884983470124,-16.868568974516624,-13.483257237584597,-15.264044361299439,-16.34695340690706,-16.017457038981952,-16.92161602643084,-13.503324003227231,-15.225783668007843,-16.242864811882473,-15.92317041546893,-16.68627451477816,-13.395516655174578,-15.31099784168937,-16.177824448706883,-15.916140570591459,-16.611068572070888,-13.346470368210795,-15.32569199965567,-16.217195663926734,-16.287643958215604,-16.8049244040194,-13.425473149578686,-15.33020123860904,-16.376127204410764,-16.327186717372467,-17.02720048079342,-13.430772967662323,-15.296595809304286,-16.363915254194733,-16.32896549912144,-17.052827216270806,-13.414388279489568,-15.349677866137192,-16.322330748729634,-16.250806728293682,-17.091313608322793,-13.377844766348817,-15.32013739706775,-16.208427649597358,-16.1066620940941,-16.851697970078295,-13.369255200736436,-15.297936075825481,-16.170362961560528,-16.164859038790997,-16.83708366706688,-13.397211429346847,-15.344379439842331,-16.27702351051077,-16.259115820087,-16.998524671369502,-13.388319147626778,-15.321192304100013,-16.367643616240457,-16.28710271868988,-17.0968871821457,-13.376510784821646,-15.32477349318079,-16.316836157139036,-16.21749993895977,-17.081474711806894,-13.382633027301614,-15.322605136479778,-16.295061826196626,-16.173982511362677,-16.962234501714615,-13.347589819702996,-15.3048651673325,-16.173814908470945,-16.199849734969952,-16.97171671588362,-13.326209427926116,-15.294100842638334,-16.263561159073557,-16.181946617546362,-16.99732299480377
-13.42372588548306,-15.213544579749676,-16.137648619796792,-15.961494681667311,-16.67603977197704,-13.452701641844104,-15.258326673075207,-16.13524672052748,-15.441155218977924,-15.889281735831316,-13.479207955826235,-15.30209496431708,-16.106049876543924,-15.894466178607052,-16.4068900617296,-13.481657442208208,-15.28481054222614,-16.287269259929094,-16.021059261639504,-16.836150854666634,-13.515721949990112,-15.289953093565172,-16.320432388498922,-15.983164732100917,-16.92326103123174,-13.54075935738066,-15.264443167497062,-16.176708451933692,-15.76786313205089,-16.291993728191347,-13.37902986140549,-15.312881576503186,-16.142760915372037,-15.683874024964243,-16.0538997899975,-13.43914288943158,-15.308638168659673,-16.20433901430236,-16.22523011252863,-16.792255595278835,-13.495668482263973,-15.343538314545613,-16.40614983311917,-16.230040844991922,-17.031599754603903,-13.49361809754602,-15.31937156446143,-16.361634276661633,-16.25370680129952,-17.06574812276638,-13.48089491510824,-15.355065205269948,-16.30625410265185,-16.20898726489274,-17.081550183750252,-13.46172842664781,-15.30237325285857,-16.200089261970923,-16.060164707554815,-16.7434996660594,-13.46151543796022,-15.282243312273062,-16.17909463900409,-16.084068772193124,-16.801565930546907,-13.498684341067378,-15.335370811859143,-16.30175051767615,-16.155776260930313,-16.963803073284296,-13.459993324732197,-15.314764016592068,-16.35879142119522,-16.206764999285877,-17.09615523934381,-13.452503788271557,-15.310138021137519,-16.30099164749228,-16.157426056765182,-17.082655998391317,-13.452743262785988,-15.301477747682942,-16.257903818958688,-16.122433207454872,-16.965934809496623,-13.432800992905932,-15.285167229042907,-16.177444594602985,-16.12259713259302,-16.959462829315722,-13.416213727437798,-15.275896204423345,-16.243928405426615,-16.12063377369892,-16.994981435805865
-13.260418223705125,-15.247681327379691,-16.05700166323484,-15.932303589410095,-16.660855150113644,-13.447774200438658,-15.353986949239257,-16.10177525158219,-15.34596759979352,-15.619972647673931,-13.373947244817069,-15.273287332799239,-16.047820733058703,-15.869317372775676,-16.40455838923714,-13.44297399346956,-15.347830446616632,-16.250202102360173,-16.001463725733117,-16.869947185329636,-13.51629087341928,-15.359586137040495,-16.29522318019873,-15.955617744311542,-16.927610646450567,-13.548921591904062,-15.350565813359461,-16.132634938695848,-15.723748008894031,-16.115527332899394,-13.364651972197867,-15.30330673175308,-16.045861762458454,-15.60509700003801,-15.982849461766714,-13.448671135771944,-15.350272202853928,-16.18782849071092,-16.20323817790873,-16.787803065565406,-13.50973161106825,-15.408380647540238,-16.383669416654527,-16.19703527458641,-17.0573981849125,-13.513153693566974,-15.379671158226362,-16.36169913832774,-16.17356084283004,-17.04000782987819,-13.519238973009573,-15.40930294281215,-16.300524708217708,-16.18889999660112,-17.077393584099806,-13.487697718818938,-15.315558344086892,-16.168029207060066,-16.026703581426137,-16.575200325685984,-13.490678840585682,-15.319095753209643,-16.180330205357976,-16.089308934232008,-16.80361235819532,-13.53570779566538,-15.370699133931224,-16.273301026362255,-16.141766129545722,-16.958755191542593,-13.485546932595325,-15.347977945384676,-16.335813151109527,-16.195272780173784,-17.074212706962868,-13.481880131426323,-15.345190980460305,-16.280732486771875,-16.12496117429658,-17.050163257212255,-13.484343697508404,-15.325558379054717,-16.227537486019227,-16.086246782431854,-16.922704981015315,-13.462828057628695,-15.307122850729526,-16.16396303025732,-16.125270376473374,-16.957223747047056,-13.447677387342758,-15.29221385304309,-16.221319251292908,-16.09125904280784,-16.97728525583063
-13.231829199536728,-15.12412650827604,-15.991159166056304,-15.921925166259363,-16.652912458001865,-13.423910766314602,-15.186873467756126,-16.023412598447994,-15.300254953775353,-15.574462950424104,-13.400392013449773,-15.2558963494384,-16.012428677531737,-15.883646124408871,-16.40630655193574,-13.515357134606807,-15.360565380696574,-16.246594624404743,-16.026978572226437,-16.882398344294053,-13.637683946245058,-15.367852579004058,-16.266874795911164,-15.965618789634583,-16.96132079036783,-13.628950977777034,-15.331088295573444,-16.127378332995857,-15.71196806712279,-16.040383603162198,-13.397940466398495,-15.234866862175473,-15.981426176831071,-15.56230678041997,-15.911996802633945,-13.556426694659516,-15.37087947653944,-16.106020968460527,-16.21523853171753,-16.77065704382526,-13.645499639600837,-15.430714099184648,-16.311652989953863,-16.236477793690817,-17.04834600804614,-13.651246361016042,-15.387817769843565,-16.307686035244654,-16.169806572523534,-17.07788319433389,-13.628968294795715,-15.407655510797854,-16.237679609583086,-16.203867681104732,-17.103318783880095,-13.60629105974632,-15.319374127330944,-16.121580939915567,-16.0043426197329,-16.506077571900622,-13.629430848315549,-15.335707177261245,-16.104274383398554,-16.09974328554803,-16.80568493218669,-13.679994262523422,-15.388995086992011,-16.18295727883154,-16.144115240880108,-16.958426043261024,-13.620649882919187,-15.358215761290813,-16.2590112711908,-16.172619781380124,-17.083923230413543,-13.618921044890138,-15.351693857211313,-16.220356202594225,-16.12718514224216,-17.078894700308254,-13.627991820343581,-15.329031708251604,-16.161012548709753,-16.089912431823034,-16.960697096342827,-13.60331216384273,-15.322435771184187,-16.084558446363296,-16.11392645956024,-16.966151859031378,-13.591523526653052,-15.30276494051927,-16.146033411219946,-16.085935558087932,-17.00305124100921
-13.010897524739965,-15.066661857605947,-15.91294255162061,-15.98682459171926,-16.63217318971561,-13.164742780269815,-15.134806799887167,-15.910745200010465,-15.332223734347078,-15.555698397444338,-13.361975976564958,-15.256629014995841,-15.954585314104374,-15.953676964014182,-16.379488077886485,-13.452624655753533,-15.357925239252566,-16.187155707575194,-16.115110869952435,-16.846170541589782,-13.600463610545413,-15.34491044164813,-16.193415286622177,-16.0816209200617,-16.974372110986305,-13.522421594607911,-15.311982637205588,-16.062342109262346,-15.751662482656624,-15.997254374045353,-13.343823369903841,-15.232229502891125,-15.905778925506546,-15.579653173129625,-15.89784621840292,-13.589979638686767,-15.38321083305029,-16.046758008719895,-16.268698016961384,-16.73287102941746,-13.655101395967494,-15.432728558538006,-16.26618342686406,-16.312406143643457,-17.022802517780857,-13.665753496192174,-15.400448905177011,-16.268191991293193,-16.277116634198602,-17.09202862835923,-13.671324784690327,-15.416908283392168,-16.196101192192216,-16.281906956240583,-17.107349046996642,-13.653287718817522,-15.333619489421283,-16.05744364576918,-16.052608606084185,-16.478632067435587,-13.672326258615891,-15.342602537814741,-16.032174742724603,-16.166630559816983,-16.792266771630157,-13.718872416374019,-15.404843983961651,-16.114012924368488,-16.209481217475364,-16.935290761962104,-13.670967260767501,-15.370515852617077,-16.182475634425426,-16.2223544728172,-17.07548606882917,-13.659282614025242,-15.367464511176681,-16.151702324342597,-16.174394468533553,-17.084041102936325,-13.679999137154475,-15.350381581731218,-16.080300627049546,-16.132705615007293,-16.958997935634752,-13.650324371201926,-15.330666440744869,-15.997799015028871,-16.164368972375915,-16.958045969869797,-13.637065563616403,-15.331096763718651,-16.034457231814088,-16.116470841006098,-17.005608421162744
-12.653920619684422,-14.976941879023071,-15.901387025061169,-16.016608349612074,-16.642377032684,-12.744479245195498,-15.033042139701903,-15.896879150185358,-15.336110003825679,-15.558643752395335,-13.057281824147857,-15.197347609698935,-15.958574390126557,-15.981435381356436,-16.366966557179275,-13.093614689053387,-15.272660972668273,-16.17166008772922,-16.165058114306692,-16.845779922539073,-13.24356019895633,-15.260796347182051,-16.19393486959644,-16.114936416501497,-17.003830859893323,-13.105317012109026,-15.217368053634388,-16.060661718348157,-15.771389876057137,-15.99259040689919,-13.010879264368247,-15.15893193056284,-15.900352557582751,-15.587017261211916,-15.88629679452598,-13.36639950559748,-15.311017777657632,-16.06204835582038,-16.285780806576614,-16.748680691910526,-13.396453758063927,-15.349887025169087,-16.247923105177872,-16.317109418556388,-17.020084396233663,-13.373986480727988,-15.302901816269564,-16.27844849935347,-16.265576964696567,-17.099498264812155,-13.406849647774148,-15.342277389685668,-16.22528084691,-16.247869020046128,-17.094468749460045,-13.338221393708386,-15.258122771782938,-16.062010230133122,-16.046002460435897,-16.44242545985949,-13.426339879883622,-15.270764361348522,-16.0463589978202,-16.16438626821436,-16.793949108619824,-13.497922838076502,-15.33294041559841,-16.126535037355772,-16.220305095216602,-16.94032602345848,-13.430142267997585,-15.29775019728228,-16.198072708776802,-16.201207469623412,-17.061293213272634,-13.420296457543818,-15.294757172845522,-16.148516238412622,-16.137690189944678,-17.05943949310278,-13.454794522536055,-15.271483813790699,-16.05879436511233,-16.123026019117237,-16.940885916566003,-13.432306389751554,-15.260174710425684,-16.008308098181896,-16.1575498837014,-16.963022696902957,-13.434884066885585,-15.25704786993823,-16.0187232021608,-16.09424418029802,-16.985318083140744
